Title,Price,Availability,Rating,Product URL,Image URL,UPC,Category
Don't Get Caught,55.35,14,One,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,https://books.toscrape.com//media/cache/b2/df/b2df2ea409c5cf28538b67aff424b11f.jpg,ad2887ce04583910,Young Adult
Catching Jordan (Hundred Oaks),50.83,14,Three,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,https://books.toscrape.com//media/cache/ad/ac/adac97366586d261feab30bf5220756e.jpg,e2e7b683b4c15b7d,Young Adult
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,14,Four,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,https://books.toscrape.com//media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg,41164b8ac02a2c42,Young Adult
The Epidemic (The Program 0.6),14.44,12,Five,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,https://books.toscrape.com//media/cache/87/cd/87cd652c35e2a78535c83becae33cff2.jpg,f732d7d18a91d2ba,Young Adult
Stars Above (The Lunar Chronicles #4.5),48.05,12,Two,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,https://books.toscrape.com//media/cache/fd/5b/fd5b14399052ab552e240ed18ab03c6d.jpg,b63ea3f7a57ae099,Young Adult
No Love Allowed (Dodge Cove #1),54.65,12,Four,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,https://books.toscrape.com//media/cache/70/3e/703e053877204a396ec6e7beac863118.jpg,db84624b151cbe06,Young Adult
"Exit, Pursued by a Bear",51.34,11,Four,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,https://books.toscrape.com//media/cache/ca/99/ca99bafb2a75d4fadb8d64efed26316f.jpg,c65c25d990fc7025,Young Adult
The Alien Club,54.40,9,One,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,https://books.toscrape.com//media/cache/93/d0/93d01bc6bce58e8efbf560e9e3dc3379.jpg,e77594ece9b9d1fe,Young Adult
Don't Forget Steven,33.23,9,One,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,https://books.toscrape.com//media/cache/e7/75/e775bf9ea6343b2ee0be5166bb445bd2.jpg,e845d305f64154f1,Young Adult
South of Sunshine,28.93,8,One,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,https://books.toscrape.com//media/cache/09/11/09118b974f3685483f3e4debd1f97c90.jpg,331c26103d885cae,Young Adult
My Life Next Door (My Life Next Door ),36.39,8,Five,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,https://books.toscrape.com//media/cache/98/00/98001a78a78ab77027145ff586d64431.jpg,9a7291b89bd5445c,Young Adult
Future Shock (Future Shock #1),55.65,8,Five,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,https://books.toscrape.com//media/cache/89/10/8910c36eec96636288a9cfb61610c9fa.jpg,df6a7c43faa6732b,Young Adult
Nightstruck: A Novel,50.35,7,Four,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,https://books.toscrape.com//media/cache/c0/df/c0dfd5388bb38b9c24da2e94534e1198.jpg,746029796363aa51,Young Adult
Tell the Wolves I'm Home,50.96,6,Two,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,https://books.toscrape.com//media/cache/f9/72/f972e744117c9d4b5fefb3410c0e9f7c.jpg,2a1b3d967cda1da2,Young Adult
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,5,Four,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,https://books.toscrape.com//media/cache/de/a1/dea174c8a8dbfd98e5e05c9e479a52b2.jpg,e75f3ae1da1cc652,Young Adult
Where She Went (If I Stay #2),41.73,5,Four,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,https://books.toscrape.com//media/cache/05/86/0586b3d79013f606494e843de1faea0b.jpg,60369d96b7b80869,Young Adult
Two Summers,14.64,5,One,https://books.toscrape.com/catalogue/two-summers_415/index.html,https://books.toscrape.com//media/cache/89/16/89165d7488fbaa9e60cfcabe56796288.jpg,3a7d54a264d9f33e,Young Adult
The Darkest Corners,11.33,5,Five,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,https://books.toscrape.com//media/cache/c1/ab/c1ab73a20d02b5f3a5599e7c5704a909.jpg,c4182bdb53e2459a,Young Adult
Tell Me Three Things,41.81,5,One,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,https://books.toscrape.com//media/cache/a1/2f/a12f0bec8c8728800f901b4e5f6e3f9a.jpg,50d5a7b861ed1c54,Young Adult
Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,5,Four,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,https://books.toscrape.com//media/cache/bc/c8/bcc8374e0c81ded1486b6225ca4fe78a.jpg,5e1a88d248599768,Young Adult
Kill the Boy Band,15.52,5,Five,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,https://books.toscrape.com//media/cache/05/74/0574a71ccaff1fef1f8e9a1f4c22b7bc.jpg,44f545727e704187,Young Adult
Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,5,Five,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,https://books.toscrape.com//media/cache/0d/0b/0d0bd1fce3e0171cf101764393caea41.jpg,45045146dbf7b009,Young Adult
An Abundance of Katherines,10.00,5,Five,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,https://books.toscrape.com//media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,f36d24c309e87e5b,Young Adult
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4,Four,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,https://books.toscrape.com//media/cache/d1/fb/d1fbdddb0d4fb0c445a33c6d003d0990.jpg,eff24325e0ede639,Young Adult
Walk the Edge (Thunder Road #2),32.36,3,Three,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,https://books.toscrape.com//media/cache/61/2c/612ce7fa4cbee472392ce8721a4e863e.jpg,0e4e2d31c2fb3aad,Young Adult
Two Boys Kissing,32.74,3,Two,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,https://books.toscrape.com//media/cache/53/bd/53bd80b1fc1914f418dc31a9d6571cb1.jpg,61bc8167c9680283,Young Adult
The New Guy (and Other Senior Year Distractions),44.92,3,Three,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,https://books.toscrape.com//media/cache/d8/9d/d89dc869d5ea1462fd746ac6de97583f.jpg,3e42ac0f4d43320f,Young Adult
"The Land of 10,000 Madonnas",29.64,3,Four,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,https://books.toscrape.com//media/cache/ae/93/ae93b007df22c99ea2ff2f907b06663e.jpg,35e69a79d2b1e804,Young Adult
Scarlet (The Lunar Chronicles #2),14.57,3,Four,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,https://books.toscrape.com//media/cache/b6/5c/b65c3622c0da689990fd1d7f1a0b826c.jpg,510832818edb6fbc,Young Adult
Legend (Legend #1),43.69,3,Four,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,https://books.toscrape.com//media/cache/6c/6c/6c6c0984ab57d6b4f71d84dd0db0f65b.jpg,0ce8075fab4a2b5b,Young Adult
Lady Renegades (Rebel Belle #3),53.04,3,Five,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,https://books.toscrape.com//media/cache/d2/c2/d2c259e13fe3097325549a14f996b462.jpg,16e843e6b853cc2f,Young Adult
Golden (Heart of Dread #3),42.21,3,Four,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,https://books.toscrape.com//media/cache/39/2f/392fedbcda7bf8f968d5e6643ea5545f.jpg,984b3b6e7479b571,Young Adult
Cinder (The Lunar Chronicles #1),26.09,3,One,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,https://books.toscrape.com//media/cache/4e/d2/4ed2ec75df84ba1093fc4141b29abab3.jpg,7e9579921e5407cb,Young Adult
Boy Meets Boy,21.12,3,Three,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,https://books.toscrape.com//media/cache/0b/ac/0baceb72d202880d1441a32193df6e11.jpg,8e0bc2fe4e7d35b5,Young Adult
Annie on My Mind,36.83,3,Five,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,https://books.toscrape.com//media/cache/88/ba/88baf408218bf1e31626211da4329c6b.jpg,7bf87402413c27ff,Young Adult
New Moon (Twilight #2),12.86,2,Four,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,https://books.toscrape.com//media/cache/5a/1f/5a1fa3ec68add137878b42243813263d.jpg,6fa3ea52c8e31e06,Young Adult
Girl Online On Tour (Girl Online #2),53.47,2,One,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,https://books.toscrape.com//media/cache/e0/22/e0221ab11b1d093a2d03927b4962c544.jpg,97b8f130d32e9f4e,Young Adult
The Haters,27.89,1,Five,https://books.toscrape.com/catalogue/the-haters_67/index.html,https://books.toscrape.com//media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,fff8a057a40c4a60,Young Adult
The Art of Not Breathing,40.83,1,Four,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,https://books.toscrape.com//media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,5bc1fbccfbf2355c,Young Adult
