Title,Price,Availability,Rating,Product URL,Image URL,UPC,Category
Watchmen,58.05,9,Four,https://books.toscrape.com/catalogue/watchmen_579/index.html,https://books.toscrape.com//media/cache/0b/43/0b43137f35134bf211608d1e7197b086.jpg,d1848064c54e01c7,Add a comment
A Hero's Curse (The Unseen Chronicles #1),50.49,9,Three,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,https://books.toscrape.com//media/cache/95/68/95685fabe00befa6dc91277cde703b55.jpg,c181ca8eabe7d18c,Add a comment
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,9,Two,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,https://books.toscrape.com//media/cache/29/3e/293e31894cd2c5bf2aff452b8c818b66.jpg,61cf7eb9d2cd8bb0,Add a comment
The Glass Castle,16.24,7,One,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,https://books.toscrape.com//media/cache/e0/e9/e0e97d416322d9728df7d9e589d6a998.jpg,47f4fd3e8e1dac05,Add a comment
The Drowning Girls,35.67,7,Three,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,https://books.toscrape.com//media/cache/f5/d9/f5d90537f3bed5ad7c8971190beb0730.jpg,7a10353c9c54cf7c,Add a comment
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,7,Five,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,https://books.toscrape.com//media/cache/56/75/567575381760b5c1ec018d10d350fc5f.jpg,ba047a636b7d3793,Add a comment
John Adams,57.43,7,Four,https://books.toscrape.com/catalogue/john-adams_472/index.html,https://books.toscrape.com//media/cache/59/b4/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,68407606544d6f22,Add a comment
Good in Bed (Cannie Shapiro #1),37.05,7,Five,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,https://books.toscrape.com//media/cache/1d/f4/1df443b1bd6d7a1d804b4780a666438f.jpg,c00bc29a678a6efb,Add a comment
The Joy of Cooking,43.27,6,Four,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,https://books.toscrape.com//media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg,d326e189b1210916,Add a comment
The Golden Compass (His Dark Materials #1),18.77,6,One,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,https://books.toscrape.com//media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg,d33824cb93ecab6f,Add a comment
The God Delusion,46.85,6,Three,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,https://books.toscrape.com//media/cache/36/64/36643d44134c8a227988927013805e61.jpg,2bc80eba94950873,Add a comment
Pride and Prejudice,19.27,6,Four,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,https://books.toscrape.com//media/cache/c8/09/c80991f861675b6e75dc7f2f6a50e5a0.jpg,720c36b2bee4692e,Add a comment
Mere Christianity,48.51,6,Three,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,https://books.toscrape.com//media/cache/d2/90/d29093abd0b9d5258e2e08b731778158.jpg,f38f37ed934d84b2,Add a comment
Fun Home: A Family Tragicomic,56.59,6,Four,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,https://books.toscrape.com//media/cache/54/ae/54ae8233e8422676c241d1cea0b67f1d.jpg,56a34d0cec11d6b0,Add a comment
The Raven King (The Raven Cycle #4),30.57,5,Two,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com//media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg,2e4fc5eacceec12c,Add a comment
Find Her (Detective D.D. Warren #8),22.37,5,One,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com//media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,b28c7d07afa7063b,Add a comment
Evicted: Poverty and Profit in the American City,42.27,5,One,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,https://books.toscrape.com//media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg,75cc85cdbe9ad46b,Add a comment
A Game of Thrones (A Song of Ice and Fire #1),46.42,5,Two,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,https://books.toscrape.com//media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg,03cbb67c0f990d87,Add a comment
A Clash of Kings (A Song of Ice and Fire #2),10.79,5,Three,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,https://books.toscrape.com//media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg,89a89e76f3516357,Add a comment
The Tipping Point: How Little Things Can Make a Big Difference,10.02,3,Two,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,https://books.toscrape.com//media/cache/27/3d/273d4c813111bc482e8c473ebd90fbbb.jpg,224fa77d4b248046,Add a comment
The Rest Is Noise: Listening to the Twentieth Century,34.77,3,One,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,https://books.toscrape.com//media/cache/4d/e1/4de1d174bf4ab498788c9488c9fd29fc.jpg,e2d47e82c50d41d9,Add a comment
The Purpose Driven Life: What on Earth Am I Here for?,37.19,3,Three,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,https://books.toscrape.com//media/cache/95/08/9508e6b28fe4c63e67b3ef33f11eff98.jpg,0e7beedf0ee9380c,Add a comment
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.80,3,Three,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,https://books.toscrape.com//media/cache/41/74/41747f533b211d324799a03dc64ed175.jpg,a8b0ea6490bc818f,Add a comment
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,3,One,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,https://books.toscrape.com//media/cache/2a/a2/2aa2d8c4a8bfc1972c806ca16718e5c5.jpg,8f5d16a5a9bd58b2,Add a comment
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,3,Four,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,https://books.toscrape.com//media/cache/9d/56/9d5631724c6496b2f012fa5d2f2b6abd.jpg,b3f2bc2cefb35f05,Add a comment
The Complete Poems,41.32,3,Five,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,https://books.toscrape.com//media/cache/e5/f2/e5f270cf4a079a7d411439abe17691e0.jpg,23707d3ddf14a999,Add a comment
The Catcher in the Rye,24.55,3,One,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,https://books.toscrape.com//media/cache/70/f4/70f4dbf8110363f4e7ef32db0ce2a675.jpg,487449f4f6322f0f,Add a comment
The Case for Christ (Cases for Christianity),47.84,3,One,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,https://books.toscrape.com//media/cache/12/3d/123d05986974943a58c5cfa518e11e6d.jpg,970bd3316219e7dc,Add a comment
The Blind Side: Evolution of a Game,53.71,3,Five,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,https://books.toscrape.com//media/cache/5e/ee/5eeecab909b9e87ddfb6e3d31078fbbf.jpg,cd3dcd83bb002e78,Add a comment
Seven Days in the Art World,52.33,3,Two,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,https://books.toscrape.com//media/cache/35/2c/352c1a7e155c5d03d073bf8ce1564caa.jpg,07806456878931bc,Add a comment
Sarah's Key,46.29,3,One,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,https://books.toscrape.com//media/cache/95/b2/95b235aeeae2d1849b78562f36e10aec.jpg,5b2cd5b31a510848,Add a comment
Rogue Lawyer (Rogue Lawyer #1),50.11,3,Three,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,https://books.toscrape.com//media/cache/92/e4/92e4e180ba8fbde3b8ac0c1e71cfc5f4.jpg,b4f5672f68ec3a83,Add a comment
Manuscript Found in Accra,34.98,3,Two,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,https://books.toscrape.com//media/cache/26/b7/26b72a3c1cf2a8afdbe92fa1a1d78f41.jpg,546da23278482b0a,Add a comment
Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,3,Four,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,https://books.toscrape.com//media/cache/cd/53/cd53431a069ee01572988de29ef68da5.jpg,2ed3a794a70aa85f,Add a comment
Cosmos,36.17,3,Two,https://books.toscrape.com/catalogue/cosmos_141/index.html,https://books.toscrape.com//media/cache/65/7b/657b1d20ea50775c5c87e039ed8aeebc.jpg,dbe33cf29ef1623d,Add a comment
#GIRLBOSS,50.96,3,One,https://books.toscrape.com/catalogue/girlboss_113/index.html,https://books.toscrape.com//media/cache/70/9a/709a7625e50abf3fc3f26c0396a62131.jpg,165affa7adb5eded,Add a comment
The Sense of an Ending,31.38,2,Three,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,https://books.toscrape.com//media/cache/75/46/7546899e546c4aa11b501c0c41060727.jpg,4130678275eb7c8c,Add a comment
The Republic,33.78,1,Three,https://books.toscrape.com/catalogue/the-republic_78/index.html,https://books.toscrape.com//media/cache/7b/2c/7b2cb77c4608fce189caebaa842e135d.jpg,0ec9d2b018fb10d8,Add a comment
The Odyssey,29.64,1,Three,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,https://books.toscrape.com//media/cache/0d/e8/0de8211253c4131e0caf9e8528d99443.jpg,f0512adadffd2480,Add a comment
The Light of the Fireflies,54.43,1,One,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,https://books.toscrape.com//media/cache/17/8e/178e6e1cee8e5980e31148ea10a7321f.jpg,04e43893e32f9d29,Add a comment
The Iliad,16.16,1,One,https://books.toscrape.com/catalogue/the-iliad_69/index.html,https://books.toscrape.com//media/cache/b4/49/b449e504e387b69322d85e76a57ab60f.jpg,86d8bd7afa5b51b3,Add a comment
The Communist Manifesto,14.76,1,Three,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,https://books.toscrape.com//media/cache/bb/cd/bbcd1a94ebc9fb56f8d079df4557f8e2.jpg,18b4545a5ed15581,Add a comment
Lord of the Flies,24.89,1,Three,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,https://books.toscrape.com//media/cache/33/73/3373a168b588e3fb19c558a21da71ac9.jpg,71a6471bbdac21d9,Add a comment
