Title,Price,Availability,Rating,Product URL,Image URL,UPC,Category
The Constant Princess (The Tudor Court #1),16.62,7,Three,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,https://books.toscrape.com//media/cache/fc/80/fc80b999ff4b8ef24b7071f62d2bf6d1.jpg,24933c712f0bca2f,Historical Fiction
The Invention of Wings,37.34,6,One,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,https://books.toscrape.com//media/cache/62/fa/62fa1e72f06f05762db5d9cedf654153.jpg,e6635f5b0a2c78db,Historical Fiction
World Without End (The Pillars of the Earth #2),32.97,5,Four,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,https://books.toscrape.com//media/cache/be/7c/be7ce6fbc9a8e1a5a5b5c32e73cfd78a.jpg,2e5b4ff08a75fd02,Historical Fiction
The Passion of Dolssa,28.32,4,Five,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,https://books.toscrape.com//media/cache/6b/82/6b822681c4035131560d40dd3b5a6a2e.jpg,011674f4a3834b8d,Historical Fiction
Girl With a Pearl Earring,26.77,4,One,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,https://books.toscrape.com//media/cache/b7/ad/b7ad37d93d8401c84d7325aa645ff6d5.jpg,5eff05e59f905a49,Historical Fiction
Voyager (Outlander #3),21.07,3,Five,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,https://books.toscrape.com//media/cache/b5/d8/b5d813da01f2ccd7bcfe34e2b875e752.jpg,7feac4000cbc5859,Historical Fiction
The Red Tent,35.66,3,Five,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,https://books.toscrape.com//media/cache/b2/8f/b28f211e50e74445ca071d4279d1080d.jpg,3c456328b04a8ee8,Historical Fiction
The Last Painting of Sara de Vos,55.55,3,Two,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,https://books.toscrape.com//media/cache/bf/fd/bffd473ab232c5f35e8c81bb927f1624.jpg,476c7972e9b41891,Historical Fiction
The Guernsey Literary and Potato Peel Pie Society,49.53,3,One,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,https://books.toscrape.com//media/cache/18/f7/18f7bf6366cd7a8b947fd790d808047b.jpg,4a0a276409968a73,Historical Fiction
Girl in the Blue Coat,46.83,3,Two,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,https://books.toscrape.com//media/cache/bf/7a/bf7a5bc1d1ebac5e9b6fbb147828a123.jpg,41fc5dce044f16f5,Historical Fiction
Between Shades of Gray,20.79,3,Five,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,https://books.toscrape.com//media/cache/f9/19/f919f64fc0e3642cdc604134bfd93774.jpg,155e42df837ee5ff,Historical Fiction
While You Were Mine,41.32,1,Five,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,https://books.toscrape.com//media/cache/45/e8/45e87bcad554d79eadf0f89df9cac6f9.jpg,8ceb5c6aed2c5f8b,Historical Fiction
The Secret Healer,34.56,1,Three,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,https://books.toscrape.com//media/cache/69/d2/69d225899cce0a150c605ead01e02f60.jpg,38f776ab9118aed7,Historical Fiction
Starlark,25.83,1,Three,https://books.toscrape.com/catalogue/starlark_56/index.html,https://books.toscrape.com//media/cache/b4/9e/b49e66e8f446d9a3dae488955f2aa487.jpg,e25164e5b3fe208b,Historical Fiction
Lost Among the Living,27.70,1,Four,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,https://books.toscrape.com//media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg,d510567580c8be52,Historical Fiction
A Spy's Devotion (The Regency Spies of London #1),16.97,1,Five,https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,https://books.toscrape.com//media/cache/1b/5f/1b5ff86f3c75e51e24c573d3f8bffd8f.jpg,19fec36a1dfb4c16,Historical Fiction
